theme_set_id,theme_synonym_id,pattern,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,n_in_min
07_13_16,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
07_13_17,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
07_13_18,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
07_13_19,1244581,214537680632106154,0,0,2,0,6,7,6,16,0,5,1,3,3,0,-5,0,4,0,4,0,5,1,5,1,0,1,14
07_13_20,5023036,835617042102216440,2,0,1,0,3,7,5,3,2,4,1,1,4,1,-4,0,1,0,1,2,3,3,4,1,1,3,4
07_13_21,915181,538601742142144140,0,0,2,0,3,8,3,5,3,5,0,3,5,3,-5,0,0,0,1,0,8,2,3,3,1,2,11
07_13_22,1995085,835716240102420345,1,0,1,0,3,7,5,6,2,4,1,1,4,1,-4,1,2,0,1,0,3,4,4,1,1,3,1
07_13_23,177780,382510746033126101,0,0,1,0,5,11,6,9,2,5,1,2,4,1,-5,0,3,3,3,0,6,2,5,2,1,1,36
07_13_24,6589789,024135687051103625,3,0,2,0,2,6,5,2,3,4,2,3,4,1,-4,1,1,1,1,0,5,3,4,3,2,1,3
07_13_25,6681275,512837064032104551,3,2,1,0,7,9,5,0,3,5,1,1,4,3,-5,0,0,2,0,0,5,2,3,1,2,2,11
07_13_26,5023036,835617042102216440,2,0,1,0,3,7,5,3,2,4,1,1,4,1,-4,0,1,0,1,2,3,3,4,1,1,3,4
07_14_15,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_14_16,834010,814253067132114701,0,0,1,0,9,11,5,12,2,5,0,2,3,2,-5,4,0,0,3,0,6,2,5,2,1,1,9
07_14_17,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
07_14_18,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
07_14_19,3317017,351726084021532031,1,0,1,0,9,7,6,4,3,2,2,2,1,2,-2,1,4,4,4,0,4,3,5,2,1,2,12
07_14_20,6685918,087642351022522030,3,2,1,0,9,9,5,0,4,2,2,3,1,3,-2,0,0,1,0,2,3,1,4,3,2,1,14
07_14_21,1768636,354612807020541241,0,0,3,0,8,10,4,3,4,4,1,3,2,4,-4,0,1,0,1,0,8,2,3,3,2,1,2
07_14_22,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
07_14_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
07_14_24,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
07_14_25,2027829,056382714044021541,1,0,1,0,4,5,3,0,5,3,3,3,2,4,-3,0,4,0,2,0,6,4,1,3,3,3,9
07_14_26,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
07_15_16,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_15_17,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_15_18,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_15_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_15_20,6695371,036157842004214306,3,3,1,0,8,6,5,2,3,1,2,3,1,2,-1,1,1,2,1,2,3,2,4,3,2,1,1
07_15_21,6693563,351674028021511050,3,2,3,0,9,8,5,0,3,1,2,4,1,2,-1,0,0,2,0,0,6,1,4,2,2,0,7
07_15_22,4032993,350172468040257170,1,0,2,0,7,5,4,3,3,1,3,3,1,2,-1,1,6,2,3,0,3,4,3,3,3,2,11
07_15_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_15_24,6696528,036257841004414300,3,3,2,0,8,6,5,2,3,1,2,3,1,2,-1,2,1,3,1,0,5,2,4,3,2,1,5
07_15_25,4032993,350172468040257170,1,0,2,0,7,5,4,3,3,1,3,3,1,2,-1,1,6,2,3,0,3,4,3,3,3,2,11
07_15_26,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_16_17,1244237,352764801027510540,0,0,2,0,6,7,6,16,0,2,1,3,1,0,-2,4,4,0,3,0,3,1,5,1,0,1,4
07_16_18,896169,358102467021246017,0,0,2,0,10,8,6,12,1,2,1,2,1,1,-2,3,4,4,4,0,5,1,5,2,1,1,8
07_16_19,1818364,352178460027144034,0,0,3,0,9,7,6,16,0,3,1,3,2,0,-3,4,4,0,4,0,5,1,5,1,0,1,1
07_16_20,5705094,310527468025202000,2,0,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,1,1,2,6,1,5,2,1,1,4
07_16_21,1888209,315804672021555506,0,0,4,0,9,7,4,6,1,2,1,4,1,1,-2,6,1,0,1,0,8,1,3,2,1,1,1
07_16_22,4187224,387504162044245301,1,0,2,0,8,6,5,8,1,3,1,2,1,1,-3,4,2,1,1,1,6,3,4,2,0,3,1
07_16_23,1886832,314528607032274071,0,0,4,0,8,9,6,15,0,4,1,4,2,0,-4,5,3,0,3,0,6,0,5,0,0,0,4
07_16_24,1732252,237816045704421740,0,0,3,0,7,5,5,15,0,3,1,3,1,0,-3,5,3,0,2,0,6,1,4,2,0,2,2
07_16_25,4330203,548320167211455371,1,0,3,0,11,10,4,5,2,2,0,3,1,2,-2,5,0,1,1,1,7,1,4,2,2,0,7
07_16_26,1732252,237816045704421740,0,0,3,0,7,5,5,15,0,3,1,3,1,0,-3,5,3,0,2,0,6,1,4,2,0,2,2
07_17_18,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_17_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_17_20,6402035,137584260004122334,2,2,1,0,6,9,6,4,2,5,1,1,2,2,-5,0,2,1,1,2,4,1,3,1,1,2,5
07_17_21,1888628,520876314445510031,0,0,4,0,9,8,5,12,0,3,2,4,2,0,-3,4,6,0,3,0,6,1,4,2,1,1,11
07_17_22,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
07_17_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_17_24,3857604,352180467045210017,1,0,2,0,6,5,5,4,2,3,3,3,2,1,-3,0,8,4,4,0,4,2,4,3,2,2,32
07_17_25,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
07_17_26,859490,582764310422502036,0,0,1,0,9,8,5,4,2,3,2,1,2,2,-3,0,8,4,4,0,3,4,4,1,2,3,58
07_18_19,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_18_20,3366855,352187460032214014,1,0,1,0,9,9,6,6,2,4,1,1,3,2,-4,0,3,4,3,1,4,3,5,1,1,2,2
07_18_21,896169,358102467021246017,0,0,2,0,10,8,6,12,1,2,1,2,1,1,-2,3,4,4,4,0,5,1,5,2,1,1,8
07_18_22,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
07_18_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_18_24,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_18_25,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_18_26,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
07_19_20,5672192,352764018027532030,2,0,1,0,9,6,6,6,2,1,2,3,1,1,-1,2,3,3,3,1,3,1,5,2,1,1,9
07_19_21,1244581,214537680632106154,0,0,2,0,6,7,6,16,0,5,1,3,3,0,-5,0,4,0,4,0,5,1,5,1,0,1,14
07_19_22,3317017,351726084021532031,1,0,1,0,9,7,6,4,3,2,2,2,1,2,-2,1,4,4,4,0,4,3,5,2,1,2,12
07_19_23,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_19_24,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_19_25,4288069,028764351041532030,1,0,2,0,9,6,6,8,2,1,2,3,1,1,-1,2,4,4,4,0,2,1,5,2,1,1,68
07_19_26,3317017,351726084021532031,1,0,1,0,9,7,6,4,3,2,2,2,1,2,-2,1,4,4,4,0,4,3,5,2,1,2,12
07_20_21,5705094,310527468025202000,2,0,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,1,1,2,6,1,5,2,1,1,4
07_20_22,6667422,576381420277421014,3,2,1,0,10,9,4,0,3,3,0,1,2,3,-3,0,0,1,0,3,5,4,3,1,2,2,2
07_20_23,6473557,354160827022204301,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,1,1,2,1,2,4,2,5,2,1,1,15
07_20_24,6685918,087642351022522030,3,2,1,0,9,9,5,0,4,2,2,3,1,3,-2,0,0,1,0,2,3,1,4,3,2,1,14
07_20_25,6685918,087642351022522030,3,2,1,0,9,9,5,0,4,2,2,3,1,3,-2,0,0,1,0,2,3,1,4,3,2,1,14
07_20_26,5023036,835617042102216440,2,0,1,0,3,7,5,3,2,4,1,1,4,1,-4,0,1,0,1,2,3,3,4,1,1,3,4
07_21_22,1520926,582640317420744031,0,0,2,0,9,8,3,3,3,3,2,2,2,2,-3,2,2,1,1,0,8,5,2,2,3,3,3
07_21_23,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
07_21_24,3654166,306582174004121514,1,0,2,0,5,6,3,0,5,4,2,4,3,4,-4,0,0,0,0,0,8,4,2,4,2,2,17
07_21_25,1497479,310647582025700431,0,0,2,0,9,10,4,4,3,3,2,2,2,3,-3,2,4,0,2,0,7,4,3,2,3,2,11
07_21_26,630632,315624708021714540,0,0,1,0,7,7,4,6,3,2,1,1,1,3,-2,2,2,1,1,0,7,5,3,1,2,3,1
07_22_23,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
07_22_24,6692950,035268174004451571,3,2,3,0,7,4,3,0,4,2,3,4,1,3,-2,0,0,2,0,0,6,4,1,4,3,2,32
07_22_25,2915331,350178462040251052,1,0,1,0,7,6,4,0,4,2,3,2,1,3,-2,0,6,3,3,0,3,5,3,2,3,3,47
07_22_26,422895,357186042044120543,0,0,1,0,6,6,4,6,2,4,2,1,2,1,-4,1,6,0,3,0,6,5,2,1,2,4,4
07_23_24,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
07_23_25,6473622,314826075022202720,2,3,2,0,11,11,6,3,2,3,1,2,2,2,-3,3,1,3,1,0,6,2,5,2,1,1,72
07_23_26,6476235,314586270022132376,2,4,1,0,8,9,6,4,2,4,1,1,2,2,-4,0,2,4,2,0,4,3,5,1,1,2,24
07_24_25,3714893,314056827032044141,1,0,2,0,5,7,4,4,3,4,3,4,3,1,-4,2,4,1,2,0,5,2,3,4,3,1,8
07_24_26,2009507,057312864044023504,1,0,1,0,4,3,4,6,2,3,3,3,1,1,-3,0,6,0,3,0,2,4,3,3,1,4,12
07_25_26,6677368,350871462040251453,3,2,1,0,7,4,3,0,4,2,3,2,1,2,-2,0,0,2,0,0,6,6,1,2,3,4,15
08_09_10,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_09_11,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
08_09_12,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
08_09_13,1828993,034856712553423152,0,0,4,0,3,9,4,10,2,5,0,4,5,2,-5,0,0,0,1,0,7,1,4,1,0,1,7
08_09_14,3124774,507861234004255051,1,0,1,0,8,6,3,4,5,4,1,3,3,4,-4,1,0,2,2,0,6,3,2,3,2,2,1
08_09_15,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
08_09_16,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_09_17,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
08_09_18,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
08_09_19,871917,810537264025144001,0,0,1,0,9,9,5,12,2,5,0,1,4,1,-5,1,0,4,4,0,4,1,5,1,1,2,19
08_09_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
08_09_21,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
08_09_22,3113792,057864231044254050,1,0,1,0,8,4,2,4,4,2,2,2,1,3,-2,2,2,2,2,0,6,6,2,2,3,4,2
08_09_23,2854990,803156247004121121,1,0,1,0,6,9,5,9,3,5,1,3,2,1,-5,3,0,1,1,0,1,1,5,2,1,1,1
08_09_24,3831721,025841673041255464,1,0,2,0,6,3,2,4,4,2,1,4,1,3,-2,4,0,0,1,0,7,4,1,4,2,2,3
08_09_25,1340300,801567324356464501,0,0,2,0,7,7,2,4,4,4,1,2,2,4,-4,1,2,2,2,0,7,5,1,2,3,3,4
08_09_26,3113792,057864231044254050,1,0,1,0,8,4,2,4,4,2,2,2,1,3,-2,2,2,2,2,0,6,6,2,2,3,4,2
08_10_11,1244581,214537680632106154,0,0,2,0,6,7,6,16,0,5,1,3,3,0,-5,0,4,0,4,0,5,1,5,1,0,1,14
08_10_12,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
08_10_13,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_10_14,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_10_15,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_10_16,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
08_10_17,1244581,214537680632106154,0,0,2,0,6,7,6,16,0,5,1,3,3,0,-5,0,4,0,4,0,5,1,5,1,0,1,14
08_10_18,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_10_19,1638220,516304287021552744,0,0,3,0,5,7,5,20,0,5,0,3,2,0,-5,0,0,0,4,0,5,1,5,1,0,1,4
08_10_20,2466192,154376280030570726,1,0,1,0,5,8,5,12,1,6,0,2,4,1,-6,1,0,0,1,1,4,2,5,2,1,1,8
08_10_21,42862,580374216034555722,0,0,1,0,3,6,4,15,1,6,0,2,2,1,-6,0,0,0,1,0,6,3,2,2,1,2,3
08_10_22,42862,580374216034555722,0,0,1,0,3,6,4,15,1,6,0,2,2,1,-6,0,0,0,1,0,6,3,2,2,1,2,3
08_10_23,1638220,516304287021552744,0,0,3,0,5,7,5,20,0,5,0,3,2,0,-5,0,0,0,4,0,5,1,5,1,0,1,4
08_10_24,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_10_25,314729,280376514637550121,0,0,1,0,5,8,5,16,1,6,0,2,4,1,-6,0,0,2,3,0,5,2,5,2,1,1,19
08_10_26,42862,580374216034555722,0,0,1,0,3,6,4,15,1,6,0,2,2,1,-6,0,0,0,1,0,6,3,2,2,1,2,3
08_11_12,4748866,356024871046041514,1,0,5,0,5,5,3,3,3,3,3,6,2,1,-3,3,2,0,1,0,7,2,1,3,2,1,5
08_11_13,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
08_11_14,2004525,036582714004421544,1,0,1,0,4,3,2,1,5,3,3,3,1,4,-3,1,2,0,1,0,7,6,1,3,3,4,86
08_11_15,3121382,038174265004251550,1,0,1,0,8,5,5,9,2,1,2,4,1,1,-1,0,3,1,3,0,3,2,2,2,1,1,1
08_11_16,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_11_17,4566591,053281476040451050,1,0,3,0,7,4,5,8,1,2,3,4,1,0,-2,2,8,0,4,0,4,1,3,3,1,2,9
08_11_18,896169,358102467021246017,0,0,2,0,10,8,6,12,1,2,1,2,1,1,-2,3,4,4,4,0,5,1,5,2,1,1,8
08_11_19,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
08_11_20,6689795,381742560021536460,3,2,2,0,7,5,4,1,3,1,3,3,1,2,-1,1,2,1,1,2,2,3,1,3,3,2,8
08_11_21,4675403,302581647004424542,1,0,4,0,3,4,2,0,4,3,3,5,3,1,-3,0,0,0,0,0,8,4,1,5,3,2,47
08_11_22,2886813,312648075022740064,1,0,1,0,7,4,3,2,4,2,3,2,1,3,-2,1,4,2,2,0,6,6,2,2,3,4,4
08_11_23,4745236,315846027021501051,1,0,4,0,9,7,6,12,1,2,2,5,1,0,-2,4,3,0,3,0,2,0,5,0,0,0,17
08_11_24,4409819,308526741004442550,1,0,3,0,5,2,4,9,1,2,3,4,1,0,-2,0,6,0,3,0,4,3,2,4,1,3,16
08_11_25,3714893,314056827032044141,1,0,2,0,5,7,4,4,3,4,3,4,3,1,-4,2,4,1,2,0,5,2,3,4,3,1,8
08_11_26,2009507,057312864044023504,1,0,1,0,4,3,4,6,2,3,3,3,1,1,-3,0,6,0,3,0,2,4,3,3,1,4,12
08_12_13,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
08_12_14,4747140,082371564044514232,1,0,5,0,3,6,4,10,2,4,1,6,4,1,-4,0,0,0,2,0,6,0,4,0,0,0,25
08_12_15,4745150,025876341041511500,1,0,4,0,9,7,5,15,1,2,1,5,1,0,-2,0,0,0,3,0,5,0,5,0,0,0,2
08_12_16,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_12_17,1888628,520876314445510031,0,0,4,0,9,8,5,12,0,3,2,4,2,0,-3,4,6,0,3,0,6,1,4,2,1,1,11
08_12_18,4693110,087264153044411404,1,0,4,0,5,4,4,12,2,3,1,5,1,1,-3,1,0,3,3,0,4,1,4,1,0,1,1
08_12_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_12_20,6211220,207581634606254151,2,0,4,0,5,4,4,8,2,4,1,5,2,1,-4,0,0,0,2,1,5,1,4,1,0,1,3
08_12_21,4747043,308521647004444542,1,0,5,0,3,3,2,0,3,3,3,6,3,1,-3,0,0,0,0,0,8,3,1,4,2,2,32
08_12_22,4409702,057284631044454150,1,0,3,0,5,2,3,12,1,2,2,4,1,0,-2,1,3,0,3,0,5,3,3,4,1,3,7
08_12_23,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_12_24,4677879,053276184044471454,1,0,4,0,4,1,2,8,2,3,2,5,2,1,-3,1,2,2,2,0,4,2,2,4,1,3,1
08_12_25,4737053,508137462404253256,1,0,4,0,8,6,3,8,2,2,2,5,1,1,-2,2,2,0,1,0,5,1,3,3,2,1,1
08_12_26,4409702,057284631044454150,1,0,3,0,5,2,3,12,1,2,2,4,1,0,-2,1,3,0,3,0,5,3,3,4,1,3,7
08_13_14,1828993,034856712553423152,0,0,4,0,3,9,4,10,2,5,0,4,5,2,-5,0,0,0,1,0,7,1,4,1,0,1,7
08_13_15,1583302,253804761514543510,0,0,3,0,4,7,5,20,0,3,0,3,3,0,-3,0,0,0,4,0,5,1,5,1,0,1,3
08_13_16,1890680,120538467045144201,0,0,4,0,9,9,5,18,0,5,0,4,4,0,-5,6,0,0,1,0,6,0,5,0,0,0,15
08_13_17,1555309,231856074742430450,0,0,3,0,3,7,5,20,0,4,0,3,4,0,-4,0,0,0,3,0,5,1,5,1,0,1,5
08_13_18,314321,028175346535062501,0,0,1,0,5,8,5,16,1,5,0,2,4,1,-5,1,0,3,3,0,4,2,5,2,0,2,1
08_13_19,1555309,231856074742430450,0,0,3,0,3,7,5,20,0,4,0,3,4,0,-4,0,0,0,3,0,5,1,5,1,0,1,5
08_13_20,2466192,154376280030570726,1,0,1,0,5,8,5,12,1,6,0,2,4,1,-6,1,0,0,1,1,4,2,5,2,1,1,8
08_13_21,1828846,032856714551421144,0,0,4,0,3,7,3,6,2,5,0,4,5,1,-5,1,0,1,1,0,8,1,3,2,0,2,1
08_13_22,250827,387512604504123144,0,0,1,0,5,7,4,12,2,5,0,1,4,1,-5,0,0,0,3,0,3,4,4,1,1,3,8
08_13_23,1555309,231856074742430450,0,0,3,0,3,7,5,20,0,4,0,3,4,0,-4,0,0,0,3,0,5,1,5,1,0,1,5
08_13_24,1827984,582761340444535545,0,0,4,0,3,3,2,10,1,4,1,4,4,1,-4,0,2,2,2,0,7,2,1,4,1,3,6
08_13_25,1594767,820367514055551121,0,0,3,0,5,10,4,10,2,6,0,3,4,1,-6,0,0,0,2,0,7,1,4,2,2,0,12
08_13_26,908676,157634280144255157,0,0,2,0,3,5,3,12,1,4,1,2,4,1,-4,2,3,2,2,0,6,3,3,2,1,4,6
08_14_15,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
08_14_16,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_14_17,1781245,531276084402450751,0,0,3,0,8,6,5,12,0,3,2,3,2,0,-3,3,8,0,4,0,5,1,4,3,1,2,14
08_14_18,36934,821756034221632551,0,0,1,0,11,9,5,12,2,3,0,1,2,2,-3,1,0,4,4,0,5,3,5,1,1,2,5
08_14_19,36934,821756034221632551,0,0,1,0,11,9,5,12,2,3,0,1,2,2,-3,1,0,4,4,0,5,3,5,1,1,2,5
08_14_20,6678443,308572461002271075,3,2,1,0,7,6,4,0,5,3,2,3,1,4,-3,0,0,1,0,2,4,4,3,3,2,2,25
08_14_21,1548625,860351427255424021,0,0,3,0,11,10,3,4,4,4,0,3,3,4,-4,4,0,1,1,0,8,2,3,3,2,1,35
08_14_22,1024233,857261430144055454,0,0,2,0,5,5,1,3,4,4,1,2,1,4,-4,3,1,0,1,0,8,6,1,2,3,4,5
08_14_23,834010,814253067132114701,0,0,1,0,9,11,5,12,2,5,0,2,3,2,-5,4,0,0,3,0,6,2,5,2,1,1,9
08_14_24,1888274,520861437455255051,0,0,4,0,9,8,2,4,3,4,1,4,3,3,-4,0,1,1,1,0,8,3,2,4,3,1,8
08_14_25,1340300,801567324356464501,0,0,2,0,7,7,2,4,4,4,1,2,2,4,-4,1,2,2,2,0,7,5,1,2,3,3,4
08_14_26,729034,153864270044255054,0,0,1,0,8,6,2,6,3,4,1,1,3,3,-4,3,2,0,1,0,7,6,1,1,3,4,1
08_15_16,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_15_17,1244237,352764801027510540,0,0,2,0,6,7,6,16,0,2,1,3,1,0,-2,4,4,0,3,0,3,1,5,1,0,1,4
08_15_18,904899,201356874451432371,0,0,2,0,11,8,5,16,1,2,0,2,1,1,-2,4,0,4,4,0,5,2,5,2,1,1,1
08_15_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_15_20,5705482,201763845441664330,2,0,2,0,11,8,4,4,2,1,0,2,1,2,-1,4,0,1,1,2,5,3,4,2,2,1,5
08_15_21,33241,801673245241644540,0,0,1,0,11,6,3,10,2,1,0,2,1,2,-1,5,0,1,2,0,7,4,3,2,2,2,13
08_15_22,33241,801673245241644540,0,0,1,0,11,6,3,10,2,1,0,2,1,2,-1,5,0,1,2,0,7,4,3,2,2,2,13
08_15_23,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_15_24,4409702,057284631044454150,1,0,3,0,5,2,3,12,1,2,2,4,1,0,-2,1,3,0,3,0,5,3,3,4,1,3,7
08_15_25,904318,541376208211464540,0,0,2,0,11,8,4,12,2,1,0,2,1,2,-1,4,0,3,3,0,6,3,4,2,2,1,19
08_15_26,4409702,057284631044454150,1,0,3,0,5,2,3,12,1,2,2,4,1,0,-2,1,3,0,3,0,5,3,3,4,1,3,7
08_16_17,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_16_18,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_16_19,1550316,142378560217464304,0,0,3,0,11,7,5,20,0,2,0,3,1,0,-2,5,0,0,4,0,3,1,5,1,0,1,46
08_16_20,1827869,201856734451430051,0,0,4,0,11,9,5,18,0,3,0,4,2,0,-3,6,0,0,3,0,6,0,5,0,0,0,35
08_16_21,1827422,201863745451444040,0,0,4,0,11,7,3,7,1,2,0,4,1,1,-2,7,0,1,1,0,8,2,3,2,1,1,19
08_16_22,1813242,135674082251055656,0,0,3,0,9,5,4,18,0,2,0,3,1,0,-2,6,0,0,2,0,6,2,4,2,0,2,5
